Timestamp,Battery_Voltage_V,Temperature_C,Current_Draw_A,Power_W,Is_Anomaly,Anomaly_Type
2026-06-27 11:37:38.443510,27.6780959590939,21.25122794433538,3.179580642616785,88.00473813602483,0,Normal
2026-06-27 11:37:39.443510,27.762877497494525,21.247800769456543,3.1005018730244096,86.07885368152901,0,Normal
2026-06-27 11:37:40.443510,27.20292629912313,21.20949411138335,3.134743771338487,85.27420377835615,0,Normal
2026-06-27 11:37:41.443510,27.31718094994687,21.21808798682171,3.034492201448319,82.89377255816636,0,Normal
2026-06-27 11:37:42.443510,27.561227215328408,21.2279880995625,3.1116457362355066,85.76077514999464,0,Normal
2026-06-27 11:37:43.443510,27.715432331322354,21.172723492534,3.001340181788408,83.18344071163536,0,Normal
2026-06-27 11:37:44.443510,27.413900647573517,21.215918978981243,3.177133433859895,87.09762029991924,0,Normal
2026-06-27 11:37:45.443510,27.566181920714556,21.173827501338945,3.141204380742562,86.59101140969497,0,Normal
2026-06-27 11:37:46.443510,27.710673515590045,21.068084066759926,3.1379620617175075,86.95504219656166,0,Normal
2026-06-27 11:37:47.443510,27.475857587603855,21.04177822166614,3.075593587233816,84.50457140018399,0,Normal
2026-06-27 11:37:48.443510,27.681440351842486,21.051158721172982,2.9131942166483906,80.64141194148492,0,Normal
2026-06-27 11:37:49.443510,27.729749066683127,21.10725751840972,2.8654628514564506,79.45856583078968,0,Normal
2026-06-27 11:37:50.443510,27.348244595427875,21.126302026372514,2.9265921194463096,80.03715711366935,0,Normal
2026-06-27 11:37:51.443510,27.61235857941412,21.20004352187063,3.072657339053126,84.84331623760335,0,Normal
2026-06-27 11:37:52.443510,27.36062897353354,21.147904958768745,3.017593272132994,82.56324991186187,0,Normal
2026-06-27 11:37:53.443510,27.589119781471776,21.241415763120692,2.9831969481552516,82.30377793437628,0,Normal
2026-06-27 11:37:54.443510,27.364106022530017,21.160116009365588,2.7954726158542407,76.49560904331477,0,Normal
2026-06-27 11:37:55.443510,27.647695090494928,21.16963665028727,2.8025842474909175,77.48499474005307,0,Normal
2026-06-27 11:37:56.443510,27.44349000524748,21.149819522276534,2.8745523330706355,78.88774822218481,0,Normal
2026-06-27 11:37:57.443510,27.66309142725666,21.1363141879487,2.9263168221186784,80.95096979538816,0,Normal
2026-06-27 11:37:58.443510,27.624033412640138,21.170957985994473,3.0509496594355956,84.27953533253194,0,Normal
2026-06-27 11:37:59.443510,27.65520153582803,21.218413293559927,3.007526657817042,83.17375584630561,0,Normal
2026-06-27 11:38:00.443510,27.528936131133502,21.162890121855522,3.0347451876124563,83.54330644404807,0,Normal
2026-06-27 11:38:01.443510,27.493322880111307,21.175740108695756,3.0189380732884517,83.00063920398054,0,Normal
2026-06-27 11:38:02.443510,27.352059114082383,21.154403048429135,3.0675394050384996,83.90351914139015,0,Normal
2026-06-27 11:38:03.443510,27.592749053992573,21.214908534961136,3.0547601078304893,84.28922907551399,0,Normal
2026-06-27 11:38:04.443510,27.604306527969253,21.312730948577116,3.0757161454875526,84.90301127306248,0,Normal
2026-06-27 11:38:05.443510,27.533768771473174,21.35985647255414,3.078107046920338,84.75188768374672,0,Normal
2026-06-27 11:38:06.443510,27.213126803386462,21.350835205473235,2.9059421923858775,79.07977336470775,0,Normal
2026-06-27 11:38:07.443510,27.56962897587083,21.307167086382904,3.139039301268351,86.54214887664526,0,Normal
2026-06-27 11:38:08.443510,27.33704688668181,21.2758769428787,3.0598571704176885,83.64745893425788,0,Normal
2026-06-27 11:38:09.443510,27.590629879341368,21.247578939571028,3.1811644225048057,87.77033016665882,0,Normal
2026-06-27 11:38:10.443510,27.827469197449037,21.306380160143306,3.154105051017297,87.77076115270226,0,Normal
2026-06-27 11:38:11.443510,27.6143217832309,21.30342150558313,3.111782276308971,85.92975709735066,0,Normal
2026-06-27 11:38:12.443510,27.239283453299752,21.337827334603013,3.2311803458210435,88.01503732855052,0,Normal
2026-06-27 11:38:13.443510,27.41959911930539,21.48150243991036,3.391798099236472,93.00174417468605,0,Normal
2026-06-27 11:38:14.443510,27.602418317987947,21.431576893637768,3.3281666329964854,91.86544763593845,0,Normal
2026-06-27 11:38:15.443510,27.693630996371724,21.36218599054164,3.4616357113658283,95.86526203442799,0,Normal
2026-06-27 11:38:16.443510,27.3937406754038,21.439680449968,3.3624902797260847,92.11118674638236,0,Normal
2026-06-27 11:38:17.443510,27.53249910759536,21.57290503264744,3.4489286524013965,94.95762504440151,0,Normal
2026-06-27 11:38:18.443510,27.570728495776052,21.585791347070796,3.4249641446503203,94.42875653992184,0,Normal
2026-06-27 11:38:19.443510,27.306750324659152,21.550438231507172,3.4581306120342084,94.43030921287887,0,Normal
2026-06-27 11:38:20.443510,27.77412735226018,21.57282723899072,3.528120735772222,97.9904746294876,0,Normal
2026-06-27 11:38:21.443510,26.919488920409155,21.661278229651096,3.4673260313505767,93.3386446843881,0,Normal
2026-06-27 11:38:22.443510,27.49009469283177,21.61355990098428,3.517454556451541,96.69515883458544,0,Normal
2026-06-27 11:38:23.443510,27.78819759474734,21.674445692916652,3.47562617882832,96.58138702275801,0,Normal
2026-06-27 11:38:24.443510,27.544801983379877,21.713979154168737,3.459467610331092,95.2903502944863,0,Normal
2026-06-27 11:38:25.443510,27.807382635075786,21.71994469984912,3.374490069043985,93.8357365481694,0,Normal
2026-06-27 11:38:26.443510,27.327030838828332,21.731100425631965,3.33506065974103,91.13730549810629,0,Normal
2026-06-27 11:38:27.443510,27.39247064156504,21.785741920254917,3.3384696297323377,91.44893132019958,0,Normal
2026-06-27 11:38:28.443510,27.540792880931637,21.697499364043743,3.3588875393659827,92.50642603202064,0,Normal
2026-06-27 11:38:29.443510,27.55882629092585,21.854789822938702,3.258801076444364,89.80873278241239,0,Normal
2026-06-27 11:38:30.443510,27.790188003020667,21.837743181262603,3.2002017886805376,88.93420935503515,0,Normal
2026-06-27 11:38:31.443510,27.096195257458476,21.843283605375845,3.0996026962546797,83.98743987826155,0,Normal
2026-06-27 11:38:32.443510,27.79238767489273,21.857792620686045,3.1315559065992162,87.03341578180559,0,Normal
2026-06-27 11:38:33.443510,27.331930752628622,21.940081569420375,3.069779471436977,83.90299993915635,0,Normal
2026-06-27 11:38:34.443510,27.73644204876927,22.05090455660275,3.039664714066441,84.30948418939265,0,Normal
2026-06-27 11:38:35.443510,27.363689050493228,22.109241675740602,2.9085405881945907,79.58840024609546,0,Normal
2026-06-27 11:38:36.443510,27.48873975936745,22.07585142297631,2.963568623797404,81.46476665859358,0,Normal
2026-06-27 11:38:37.443510,27.642769733909375,22.110882751254675,3.0554964383502607,84.46238446809649,0,Normal
2026-06-27 11:38:38.443510,27.209834814288964,22.199494067805738,2.9810868095654453,81.11487965533146,0,Normal
2026-06-27 11:38:39.443510,27.210507733140343,22.209863758919628,3.0324313624290755,82.51399703759367,0,Normal
2026-06-27 11:38:40.443510,27.696471617765813,22.286977796244816,3.0375177303143004,84.12852360611045,0,Normal
2026-06-27 11:38:41.443510,27.706268704647925,22.224381821881302,3.0348202257805466,84.08354464577612,0,Normal
2026-06-27 11:38:42.443510,27.718341300457375,22.245151978997193,3.042662163690844,84.33754831517092,0,Normal
2026-06-27 11:38:43.443510,27.53700715402296,22.247326802389715,2.9259166998587585,80.57098909608588,0,Normal
2026-06-27 11:38:44.443510,27.71505906242867,22.287031560531815,2.9103697067523457,80.66106831614447,0,Normal
2026-06-27 11:38:45.443510,27.532203096579305,22.27569270752635,2.9432241670912087,81.03344552711562,0,Normal
2026-06-27 11:38:46.443510,27.682119329319733,22.27150472680328,3.0045979281944475,83.17363838490553,0,Normal
2026-06-27 11:38:47.443510,27.43203778455135,22.36130736906919,2.8829129947496495,79.08417820154648,0,Normal
2026-06-27 11:38:48.443510,27.771362249368355,22.326663925001174,2.7826719029481284,77.27858943791166,0,Normal
2026-06-27 11:38:49.443510,27.643873568136502,22.377337055837945,2.6504976466749635,73.27002183732603,0,Normal
2026-06-27 11:38:50.443510,27.518225130245206,22.247469350814395,2.7716284926631745,76.2702968385074,0,Normal
2026-06-27 11:38:51.443510,27.585946670438208,22.2227130889808,2.8955163540507334,79.8755597262252,0,Normal
2026-06-27 11:38:52.443510,27.513061711111728,22.25309406135975,2.9403231129915177,80.89729125834377,0,Normal
2026-06-27 11:38:53.443510,27.457602048100643,22.32347750917312,3.066326052346947,84.1939604950659,0,Normal
2026-06-27 11:38:54.443510,27.678218497431697,22.327861751225857,3.1251946095578025,86.4998192503366,0,Normal
2026-06-27 11:38:55.443510,27.587314648113743,22.325416291524274,3.1222279614916144,86.13388517680792,0,Normal
2026-06-27 11:38:56.443510,27.272824118727392,22.31137996410721,3.0816741520639197,84.04595714046765,0,Normal
2026-06-27 11:38:57.443510,27.750861557371962,22.3871297332738,3.0447294992755265,84.4938668140416,0,Normal
2026-06-27 11:38:58.443510,27.347341031643143,22.35672711975514,2.9859929276452246,81.65896691038849,0,Normal
2026-06-27 11:38:59.443510,27.714455524452113,22.395591571528342,3.0783726036403363,85.31542061128195,0,Normal
2026-06-27 11:39:00.443510,27.706405201899173,22.357524028020393,3.115938050122527,86.33144220071034,0,Normal
2026-06-27 11:39:01.443510,27.374791424760115,22.387784110094213,3.138410941821213,85.91334493754066,0,Normal
2026-06-27 11:39:02.443510,27.673878875660805,22.361693129732206,3.1646739881671317,87.57880462949161,0,Normal
2026-06-27 11:39:03.443510,27.641045686452124,22.34062536698743,2.994719580631061,82.7771807463359,0,Normal
2026-06-27 11:39:04.443510,27.684873766159434,22.252378962967867,2.9375310975446896,81.32517761969251,0,Normal
2026-06-27 11:39:05.443510,27.579179481491735,22.220485206890917,2.827127189249028,77.9698481693042,0,Normal
2026-06-27 11:39:06.443510,27.58317772031588,22.226435968648314,2.880693335155473,79.45867622132289,0,Normal
2026-06-27 11:39:07.443510,27.40425184947849,22.218721039916908,2.886885756462361,79.11294433076678,0,Normal
2026-06-27 11:39:08.443510,27.652032068435975,22.31014745975266,2.9742876899684836,82.24509858376287,0,Normal
2026-06-27 11:39:09.443510,27.29084146328751,22.248910623036757,2.914035447069653,79.52647940437804,0,Normal
2026-06-27 11:39:10.443510,27.544831380268956,22.36743808877131,3.035544820340253,83.6135702235211,0,Normal
2026-06-27 11:39:11.443510,28.025476348077348,22.381376121663653,2.918588456815411,81.79483176625186,0,Normal
2026-06-27 11:39:12.443510,27.45156344719575,22.381001347059854,3.009034210304096,82.60269353894545,0,Normal
2026-06-27 11:39:13.443510,27.742860454742395,22.449908378534506,2.9200098933552066,81.00942699782073,0,Normal
2026-06-27 11:39:14.443510,27.59927155346342,22.527818764786076,2.9267276537209956,80.77555127807662,0,Normal
2026-06-27 11:39:15.443510,27.528891702380037,22.509661936108625,2.8715569692964107,79.05078082497552,0,Normal
2026-06-27 11:39:16.443510,27.324589167053222,22.55567679306877,2.8583488124543854,78.10320699645054,0,Normal
2026-06-27 11:39:17.443510,27.725041560716562,22.566852487105212,2.905377284789363,80.55170597034693,0,Normal
2026-06-27 11:39:18.443510,27.679822718798214,22.62984925525855,2.8449730411669103,78.7483494192603,0,Normal
2026-06-27 11:39:19.443510,27.74244008315236,22.64559510865565,2.8672900210702124,79.54562161056103,0,Normal
2026-06-27 11:39:20.443510,27.437174491951662,22.61921263611101,2.9474952509840175,80.87094151544734,0,Normal
2026-06-27 11:39:21.443510,27.67119931776618,22.672606070894965,3.011054767022693,83.31949661499495,0,Normal
2026-06-27 11:39:22.443510,27.80209456974198,22.712039714014967,2.9980734300697605,83.35272102983019,0,Normal
2026-06-27 11:39:23.443510,27.60191151704953,22.650001437339743,2.854350399774759,78.78552717323784,0,Normal
2026-06-27 11:39:24.443510,27.45129265037821,22.59453991583797,3.032048613337797,83.23365381490932,0,Normal
2026-06-27 11:39:25.443510,27.3966661878001,22.52775638335944,3.1699750499845174,86.84674826808076,0,Normal
2026-06-27 11:39:26.443510,27.504764209644712,22.471959236705104,3.23325598290019,88.92994343909278,0,Normal
2026-06-27 11:39:27.443510,27.558956034813573,22.41504210734098,3.3191773564475917,91.47306283808791,0,Normal
2026-06-27 11:39:28.443510,27.3627100559047,22.271883484729784,3.1463222660837338,86.09190390928624,0,Normal
2026-06-27 11:39:29.443510,27.45773045501288,22.271633304047477,3.1935338979924164,87.68719297002237,0,Normal
2026-06-27 11:39:30.443510,27.5885703943156,22.198808815966057,3.2001228756055755,88.28681522410409,0,Normal
2026-06-27 11:39:31.443510,27.76685004296256,22.23361979205379,3.3556008702128004,93.1744661672335,0,Normal
2026-06-27 11:39:32.443510,27.831569691922734,22.24893443309756,3.179211571434644,88.48244841575048,0,Normal
2026-06-27 11:39:33.443510,27.684917838675958,22.254968190950613,3.01569158364137,83.4891737198979,0,Normal
2026-06-27 11:39:34.443510,27.226926322293718,22.18218847191654,2.9485945568474863,80.2811667536028,0,Normal
2026-06-27 11:39:35.443510,27.638198622419868,22.275278185977484,3.0314260523263927,83.783155343375,0,Normal
2026-06-27 11:39:36.443510,27.444987428976713,22.24665249940937,3.0574127864501204,83.91065548931621,0,Normal
2026-06-27 11:39:37.443510,27.60549944817894,22.186369588611097,3.020279721084503,83.3763301737443,0,Normal
2026-06-27 11:39:38.443510,27.674153703749848,22.12041409593699,3.01686309681699,83.48913304448413,0,Normal
2026-06-27 11:39:39.443510,27.608717134128874,22.155710290962908,3.0316574765022186,83.70017371631671,0,Normal
2026-06-27 11:39:40.443510,27.628009784433655,22.055672824270413,3.1184085298572692,86.155421374758,0,Normal
2026-06-27 11:39:41.443510,27.313184050354128,22.071131952654945,3.1819653062879563,86.9096040524844,0,Normal
2026-06-27 11:39:42.443510,27.3021989220343,22.081828110110116,3.203563648856913,87.46433200048948,0,Normal
2026-06-27 11:39:43.443510,27.619034068106053,22.205891699575133,3.1230854373756562,86.25660309248414,0,Normal
2026-06-27 11:39:44.443510,27.726373885625275,22.20399148177273,3.0344187547650687,84.13342892016976,0,Normal
2026-06-27 11:39:45.443510,27.54066031284717,22.229557252163445,2.9786359766796737,82.03360162936066,0,Normal
2026-06-27 11:39:46.443510,27.384429066010377,22.292392038059944,3.0453089393743844,83.39404663438512,0,Normal
2026-06-27 11:39:47.443510,27.50668550576676,22.289292007383064,3.022374187641985,83.13549626021538,0,Normal
2026-06-27 11:39:48.443510,27.775369927167638,22.305484546617535,2.976813599705647,82.68209893604786,0,Normal
2026-06-27 11:39:49.443510,27.711394061858215,22.30959217801147,2.931450968179792,81.23459295224599,0,Normal
2026-06-27 11:39:50.443510,27.63777450398832,22.39878858188566,2.971327914003746,82.12089086464154,0,Normal
2026-06-27 11:39:51.443510,27.52339023730151,22.438487947671526,3.0304142792840847,83.40727478942667,0,Normal
2026-06-27 11:39:52.443510,27.60259116316946,22.390287917584242,3.002274147453975,82.87054585192521,0,Normal
2026-06-27 11:39:53.443510,27.61618747919491,22.446110298333434,3.2013683598040057,88.40958881431013,0,Normal
2026-06-27 11:39:54.443510,27.391669749065642,22.518442029671938,3.1961661534074186,87.54832773727749,0,Normal
2026-06-27 11:39:55.443510,27.42835103056199,22.630292262188835,3.1622609536998594,86.73560348831948,0,Normal
2026-06-27 11:39:56.443510,27.477454508802914,22.681050155655598,3.1266223937425024,85.91162459026408,0,Normal
2026-06-27 11:39:57.443510,27.662158456517606,22.601242667311098,2.950983839756685,81.63058257797218,0,Normal
2026-06-27 11:39:58.443510,27.311594582256582,22.616775915873394,2.843346484937743,77.65632645350395,0,Normal
2026-06-27 11:39:59.443510,27.222710685169616,22.56427028915111,2.7351225654444997,74.45745028757452,0,Normal
2026-06-27 11:40:00.443510,27.729068634101612,22.603388894088063,2.7411764298783026,76.01026936227707,0,Normal
2026-06-27 11:40:01.443510,27.58621917446725,22.582100861837382,2.7970843649673927,77.16098234146604,0,Normal
2026-06-27 11:40:02.443510,27.540216835289048,22.53480862274608,2.8970312665463664,79.784869259299,0,Normal
2026-06-27 11:40:03.443510,27.417337944676316,22.41799036969274,2.9353858236900714,80.48046512612274,0,Normal
2026-06-27 11:40:04.443510,27.372193519656477,22.448181411204427,2.9803434057686085,81.57853645773042,0,Normal
2026-06-27 11:40:05.443510,27.33254613153888,22.34607873283297,3.05952032163815,83.6244803315554,0,Normal
2026-06-27 11:40:06.443510,27.6722599326279,22.33098084614369,3.1483668313934867,87.12242532158464,0,Normal
2026-06-27 11:40:07.443510,27.205446769176454,22.383416784785823,3.2003765583490993,87.06767409948657,0,Normal
2026-06-27 11:40:08.443510,27.523885168410494,22.40339292760422,3.1496147429477612,86.68963450962691,0,Normal
2026-06-27 11:40:09.443510,27.531823166664065,22.461836673908916,3.121535249593601,85.9415565003196,0,Normal
2026-06-27 11:40:10.443510,27.446123198226225,22.360507737558393,3.160582894957797,86.74574751321819,0,Normal
2026-06-27 11:40:11.443510,27.111469851774153,22.372831714218353,3.232157611587775,87.62854364274432,0,Normal
2026-06-27 11:40:12.443510,27.36042715770391,22.314292973153268,3.1916514800403406,87.32494783242161,0,Normal
2026-06-27 11:40:13.443510,27.379714997490296,22.444705100914234,3.259467305801409,89.24328587648013,0,Normal
2026-06-27 11:40:14.443510,27.433746828097473,22.48999176702753,3.143918215342504,86.24945636795029,0,Normal
2026-06-27 11:40:15.443510,27.487347885861436,22.50619517002222,3.199310488834497,87.94056040147923,0,Normal
2026-06-27 11:40:16.443510,27.217155320696705,22.518619317883676,3.2548306445411868,88.58723119504084,0,Normal
2026-06-27 11:40:17.443510,27.60436821940067,22.555488069591373,3.233144606079198,89.24891421277931,0,Normal
2026-06-27 11:40:18.443510,27.406606304272863,22.52171695015271,3.213987239159537,88.0844829306023,0,Normal
2026-06-27 11:40:19.443510,27.690566913344025,22.375972237160997,3.4162509952855915,94.59792677773379,0,Normal
2026-06-27 11:40:20.443510,27.3560208638269,22.32333128884954,3.4139222947425165,93.39132952246008,0,Normal
2026-06-27 11:40:21.443510,27.713631823289923,22.393251705589204,3.374334747692601,93.51507084608663,0,Normal
2026-06-27 11:40:22.443510,27.3104228071459,22.37501812399423,3.383936854711205,92.41674625484646,0,Normal
2026-06-27 11:40:23.443510,27.376314544423817,22.410601158431955,3.5431357936765444,96.9979999612958,0,Normal
2026-06-27 11:40:24.443510,27.560753915003975,22.374645387866785,3.5258477288130927,97.17502159559332,0,Normal
2026-06-27 11:40:25.443510,27.803913645143336,22.278461636853283,3.4866324029628153,96.94202624433672,0,Normal
2026-06-27 11:40:26.443510,27.206161639254763,22.410832702431918,3.6293720651165393,98.74128305255643,0,Normal
2026-06-27 11:40:27.443510,27.567199846509244,22.418618002152456,3.6612778960601955,100.9311794542983,0,Normal
2026-06-27 11:40:28.443510,27.434043229799908,22.372773565768473,3.6503780111697055,100.14462816354072,0,Normal
2026-06-27 11:40:29.443510,27.55720636018132,22.414239340190758,3.648791213682691,100.55049244067037,0,Normal
2026-06-27 11:40:30.443510,27.332371473421304,22.469457411542855,3.810254530121543,104.14329222556836,0,Normal
2026-06-27 11:40:31.443510,27.465655450886274,22.47794615579411,3.7764246150403937,103.72197731294528,0,Normal
2026-06-27 11:40:32.443510,27.22142222993617,22.51046178688776,3.778030662227193,102.84336785413178,0,Normal
2026-06-27 11:40:33.443510,27.190430605117477,22.503560434437226,3.8022949937926405,103.38603816890438,0,Normal
2026-06-27 11:40:34.443510,27.42242529111779,22.526922844373004,3.7558215814164635,102.99373672316084,0,Normal
2026-06-27 11:40:35.443510,27.41488160724224,22.525938204804987,3.7589623626295094,103.05150813756757,0,Normal
2026-06-27 11:40:36.443510,27.308397654309747,22.538093345996746,3.750785799629437,102.42795013241883,0,Normal
2026-06-27 11:40:37.443510,27.51905262444145,22.611837391964986,3.660392494267168,100.73053367584869,0,Normal
2026-06-27 11:40:38.443510,27.03979076894533,22.600660229895865,3.676906322263914,99.42277763102851,0,Normal
2026-06-27 11:40:39.443510,27.60627995458804,22.644268463550752,3.667158267057494,101.23659775817111,0,Normal
2026-06-27 11:40:40.443510,27.01044273414591,22.537390714791208,3.5901955250798374,96.97277063455586,0,Normal
2026-06-27 11:40:41.443510,27.666224962005064,22.42868591841301,3.5194620938784325,97.37023003449009,0,Normal
2026-06-27 11:40:42.443510,27.584706533671262,22.381122091491974,3.616738510496049,99.76667042106084,0,Normal
2026-06-27 11:40:43.443510,27.398602164981863,22.28280004079052,3.7152535932037614,101.79275514220922,0,Normal
2026-06-27 11:40:44.443510,27.49873205763562,22.297132089686247,3.7951520901953617,104.36187044625802,0,Normal
2026-06-27 11:40:45.443510,27.21490690074034,22.53785921940835,3.7371163025555476,101.70527225128819,0,Normal
2026-06-27 11:40:46.443510,27.342847871838316,22.612832286834383,3.797307503312652,103.82920138566801,0,Normal
2026-06-27 11:40:47.443510,27.30899571386751,22.593337257971644,3.7118134136130716,101.36589660303531,0,Normal
2026-06-27 11:40:48.443510,27.326033393141007,22.700297921196725,3.808955198187192,104.08363693864123,0,Normal
2026-06-27 11:40:49.443510,27.291587963877944,22.745124639593307,3.6595963866256276,99.87619669788319,0,Normal
2026-06-27 11:40:50.443510,27.450672904263396,22.635789951542378,3.6969578456689027,101.48398056230732,0,Normal
2026-06-27 11:40:51.443510,27.429636471863628,22.723480908862282,3.641890581281639,99.89573471485947,0,Normal
2026-06-27 11:40:52.443510,27.626489099093995,22.753846224786567,3.6246555105798928,100.13650595100638,0,Normal
2026-06-27 11:40:53.443510,27.046027462689306,22.799844314609945,3.4841739417272066,94.23306411274048,0,Normal
2026-06-27 11:40:54.443510,27.381626095229606,22.752480675138244,3.5175393064511646,96.31594606451905,0,Normal
2026-06-27 11:40:55.443510,27.548386588361243,22.826294520145,3.6206223122149037,99.74230314734253,0,Normal
2026-06-27 11:40:56.443510,27.657725582310405,22.825077745538398,3.7589177827345877,103.96311652133991,0,Normal
2026-06-27 11:40:57.443510,27.463777917717685,22.86926280025879,3.734611204187487,102.56653272082536,0,Normal
2026-06-27 11:40:58.443510,27.625477045361375,22.828685465784936,3.6137122558233084,99.83052497178788,0,Normal
2026-06-27 11:40:59.443510,27.95148195542973,22.848563623425996,3.7032710666264337,103.51191439487377,0,Normal
2026-06-27 11:41:00.443510,27.335377880308982,22.954205314508528,3.9425985188630697,107.77242034346851,0,Normal
2026-06-27 11:41:01.443510,27.707598808662336,22.916090559994966,3.9355229617722425,109.04389132706386,0,Normal
2026-06-27 11:41:02.443510,27.537132326887107,22.905571390506555,3.8362834904131367,105.64024611895888,0,Normal
2026-06-27 11:41:03.443510,27.37470212172983,22.848532694987988,3.887630520920907,106.4227274695552,0,Normal
2026-06-27 11:41:04.443510,27.27954633489489,22.866338157404268,3.9891348685704915,108.82178948331355,0,Normal
2026-06-27 11:41:05.443510,27.567755470701638,22.894664268535664,4.014999897884259,110.6845353997653,0,Normal
2026-06-27 11:41:06.443510,27.166058436506916,22.948457944400456,3.8742101321351967,105.24701884489193,0,Normal
2026-06-27 11:41:07.443510,27.78805468651811,22.9516748787367,3.8604867760687522,107.27541764997848,0,Normal
2026-06-27 11:41:08.443510,26.93493225391821,22.961311980211836,3.889422995546615,104.7613448918797,0,Normal
2026-06-27 11:41:09.443510,27.318902634746628,22.97411519560057,3.7834753672039763,103.36039517760767,0,Normal
2026-06-27 11:41:10.443510,27.605825454316054,22.91435254136971,3.7356757970239247,103.12641400655548,0,Normal
2026-06-27 11:41:11.443510,27.40193096473948,22.848897451049073,3.6500231659295865,100.01768281250237,0,Normal
2026-06-27 11:41:12.443510,27.051160734234415,22.829760048771607,3.525269006342592,95.3626185219883,0,Normal
2026-06-27 11:41:13.443510,27.851827480489117,22.886329603158575,3.577830586041299,99.64912023683954,0,Normal
2026-06-27 11:41:14.443510,27.35082124466231,22.953239955008534,3.470267341001629,94.91466171492513,0,Normal
2026-06-27 11:41:15.443510,27.7898632300993,23.050135381111705,3.618534300557614,100.55857330591913,0,Normal
2026-06-27 11:41:16.443510,27.53562733090887,23.09832556982025,3.528364688164934,97.15573514084811,0,Normal
2026-06-27 11:41:17.443510,27.164217869628455,23.07933221078933,3.528024761011655,95.83603325756445,0,Normal
2026-06-27 11:41:18.443510,27.56623764234417,23.152516146792223,3.3819707735943885,93.22821004436547,0,Normal
2026-06-27 11:41:19.443510,27.824571642463546,23.242898122214264,3.431415953944975,95.47767904563435,0,Normal
2026-06-27 11:41:20.443510,27.66965418155691,23.26605080449146,3.3434724391528006,92.51272615692457,0,Normal
